id;title;author;gender;year-birth;year-death;year-worldcat;year-ref;language;translation;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG7753;Godolphin, Volume 4.;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;5;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7684;Harold : the Last of the Saxon Kings — Complete;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;41;{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'};Edward+Lytton;Harold+Last;https://www.worldcat.org/search?q=Edward+Lytton+Harold+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46622;Sheppard Lee, Written by Himself. Vol. 2 (of 2);Bird, Robert Montgomery;;1806.0;1854.0;2007.0;1840;['en'];;80;{'Satire', 'American fiction -- 19th century'};Robert+Bird;Sheppard+Written;https://www.worldcat.org/search?q=Robert+Bird+Sheppard+Written&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9223;"Fire Worship (From ""Mosses from an Old Manse"")";Hawthorne, Nathaniel;;1804.0;1864.0;1970.0;1844;['en'];;10;{'Short stories', 'New England -- Social life and customs -- Fiction'};Nathaniel+Hawthorne;Fire+Worship;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Fire+Worship&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8383;Monsieur Maurice;Edwards, Amelia Ann Blanford;;1831.0;1892.0;1847.0;1847;['en'];;19;{'Fiction'};Amelia+Edwards;Monsieur+Maurice;https://www.worldcat.org/search?q=Amelia+Edwards+Monsieur+Maurice&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21388;Exiled for the Faith: A Tale of the Huguenot Persecution;Kingston, William Henry Giles;;1814.0;1880.0;1849.0;1849;['en'];;2;{'Huguenots -- France -- Juvenile fiction'};William+Kingston;Exiled+Faith;https://www.worldcat.org/search?q=William+Kingston+Exiled+Faith&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44658;History of Orrin Pierce;American Sunday-School Union;;;;1847.0;1847;['en'];;4;{'Children and death -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Sunday school literature', 'Sunday schools -- Juvenile fiction', 'Christian life -- Juvenile fiction'};Sunday+American;History+Orrin;https://www.worldcat.org/search?q=Sunday+American+History+Orrin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20795;The Cricket on the Hearth;Dickens, Charles;;1812.0;1870.0;1846.0;1846;['en'];;86;{'Holidays -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Christmas stories, English'};Charles+Dickens;Cricket+Hearth;https://www.worldcat.org/search?q=Charles+Dickens+Cricket+Hearth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9763;Alice, or the Mysteries — Book 01;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;34;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG30486;Shirley;Brontë, Charlotte;;1816.0;1855.0;1849.0;1849;['en'];;561;{'Yorkshire (England) -- Fiction', 'Women -- England -- Fiction', 'Historical fiction', 'Textile industry -- Fiction', 'Napoleonic Wars, 1800-1815 -- Fiction'};Charlotte+Brontë;Shirley;https://www.worldcat.org/search?q=Charlotte+Brontë+Shirley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41224;"The Sicilian Bandit: From the Volume ""Captain Paul""";Dumas, Alexandre;;1802.0;1870.0;1846.0;1846;['en'];;35;{'Brigands and robbers -- Fiction'};Alexandre+Dumas;Sicilian+Bandit;https://www.worldcat.org/search?q=Alexandre+Dumas+Sicilian+Bandit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41804;A Legend of Reading Abbey;MacFarlane, Charles;;1799.0;1858.0;1845.0;1845;['en'];;27;{'Great Britain -- History -- Stephen, 1135-1154 -- Fiction'};Charles+MacFarlane;Legend+Reading;https://www.worldcat.org/search?q=Charles+MacFarlane+Legend+Reading&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16002;Fardorougha, The Miser: The Works of William Carleton, Volume One;Carleton, William;;1794.0;1869.0;1848.0;1848;['en'];;19;{'Ireland -- Social life and customs -- Fiction'};William+Carleton;Fardorougha+Miser;https://www.worldcat.org/search?q=William+Carleton+Fardorougha+Miser&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9771;Alice, or the Mysteries — Book 09;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;24;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42837;Aunt Kitty's Tales;McIntosh, Maria J. (Maria Jane);;1803.0;1878.0;1841.0;1841;['en'];;9;"{""Children's stories"", 'Girls -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}";Maria+McIntosh;Aunt+Kitty;https://www.worldcat.org/search?q=Maria+McIntosh+Aunt+Kitty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50042;"The Forgery; or, Best Intentions.";James, G. P. R. (George Payne Rainsford);;;1860.0;2014.0;1840;['en'];;2;{'Fiction'};James;Forgery+Best;https://www.worldcat.org/search?q=James+Forgery+Best&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33811;"The Pearl of Love; or, Josey's Gift";Leslie, Madeline;;1815.0;1893.0;1847.0;1847;['en'];;9;{'Brothers and sisters -- Juvenile fiction', 'Families -- Juvenile fiction', 'Love -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'};Madeline+Leslie;Pearl+Love;https://www.worldcat.org/search?q=Madeline+Leslie+Pearl+Love&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4041;Conscience;Follen, Eliza Lee Cabot;;1787.0;1860.0;1845.0;1845;['en'];;2;{'Children -- Conduct of life -- Juvenile fiction', 'Conscience -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'};Eliza+Follen;Conscience;https://www.worldcat.org/search?q=Eliza+Follen+Conscience&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9760;Leila or, the Siege of Granada, Book V.;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;5;{'Sieges -- Fiction', 'Granada (Spain) -- History -- Siege, 1491-1492 -- Fiction'};Edward+Lytton;Leila+Siege;https://www.worldcat.org/search?q=Edward+Lytton+Leila+Siege&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG653;The Chimes: A Goblin Story of Some Bells That Rang an Old Year out and a New Year In;Dickens, Charles;;1812.0;1870.0;1844.0;1844;['en'];;149;{'Holidays -- Fiction', 'Christmas stories'};Charles+Dickens;Chimes+Goblin;https://www.worldcat.org/search?q=Charles+Dickens+Chimes+Goblin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40053;Margaret Capel: A Novel, vol. 2 of 3;Wallace, Ellen;;;;1846.0;1846;['en'];;13;{'English fiction -- 19th century'};Ellen+Wallace;Margaret+Capel;https://www.worldcat.org/search?q=Ellen+Wallace+Margaret+Capel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62760;The Mysteries of Florence;Lippard, George;;1822.0;1854.0;1844.0;1844;['en'];;7;{'Florence (Italy) -- Fiction', 'Murder -- Fiction'};George+Lippard;Mysteries+Florence;https://www.worldcat.org/search?q=George+Lippard+Mysteries+Florence&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35755;The Knight Of Gwynne, Vol. 1 (of 2);Lever, Charles James;;1806.0;1872.0;1847.0;1847;['en'];;63;{'Ireland -- History -- Union, 1801 -- Fiction'};Charles+Lever;Knight+Gwynne;https://www.worldcat.org/search?q=Charles+Lever+Knight+Gwynne&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40862;The Flower Girl of The Château d'Eau, v.2 (Novels of Paul de Kock Volume XVI);Kock, Paul de;;1793.0;1871.0;1902.0;1842;['en'];;8;{'French fiction -- Translations into English'};Paul+Kock;Flower+Girl;https://www.worldcat.org/search?q=Paul+Kock+Flower+Girl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2547;Half a Life-Time Ago;Gaskell, Elizabeth Cleghorn;;1810.0;1865.0;1970.0;1848;['en'];;37;{'England -- Social life and customs -- 19th century -- Fiction'};Elizabeth+Gaskell;Half+Life;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Half+Life&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2329;Autobiography of a Pocket-Handkerchief;Cooper, James Fenimore;;1789.0;1851.0;1843.0;1843;['en'];;16;{'Handkerchiefs -- Fiction', 'Fables'};James+Cooper;Autobiography+Pocket;https://www.worldcat.org/search?q=James+Cooper+Autobiography+Pocket&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8941;Lord Kilgobbin;Lever, Charles James;;1806.0;1872.0;1872.0;1849;['en'];;20;{'Ireland -- Fiction'};Charles+Lever;Lord+Kilgobbin;https://www.worldcat.org/search?q=Charles+Lever+Lord+Kilgobbin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3350;The Wandering Jew — Complete;Sue, Eugène;;1804.0;1857.0;1800.0;1840;['en'];1.0;177;{'France -- History -- Louis Philippe, 1830-1848 -- Fiction', 'Wandering Jew -- Fiction', 'Historical fiction', 'Jesuits -- Fiction', 'Inheritance and succession -- Fiction'};Eugène+Sue;Wandering+Complete;https://www.worldcat.org/search?q=Eugène+Sue+Wandering+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50325;"The Castle of Ehrenstein: Its Lords Spiritual and Temporal; Its Inhabitants Earthly and Unearthly";James, G. P. R. (George Payne Rainsford);;1799.0;1860.0;1800.0;1847;['en'];;16;{'Gothic fiction', 'Germany -- Fiction'};James;Castle+Ehrenstein;https://www.worldcat.org/search?q=James+Castle+Ehrenstein&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15424;Ella Barnwell: A Historical Romance of Border Life;Bennett, Emerson;;1822.0;1905.0;1848.0;1848;['en'];;16;{'Frontier and pioneer life -- Fiction', 'Girty, Simon, 1741-1818 -- Fiction', 'Kentucky -- Fiction'};Emerson+Bennett;Ella+Barnwell;https://www.worldcat.org/search?q=Emerson+Bennett+Ella+Barnwell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7686;Lucretia — Volume 02;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;3;{'London (England) -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English', 'Crime -- Fiction'};Edward+Lytton;Lucretia;https://www.worldcat.org/search?q=Edward+Lytton+Lucretia&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11121;The Bracelets: Or, Amiability and Industry Rewarded;Edgeworth, Maria;;1767.0;1849.0;1847.0;1847;['en'];;12;{'Pride and vanity -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Girls -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'};Maria+Edgeworth;Bracelets+Amiability;https://www.worldcat.org/search?q=Maria+Edgeworth+Bracelets+Amiability&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7652;Kenelm Chillingly — Volume 03;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;3;{'English fiction -- 19th century'};Edward+Lytton;Kenelm+Chillingly;https://www.worldcat.org/search?q=Edward+Lytton+Kenelm+Chillingly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17221;History of the Plague in London;Defoe, Daniel;;;1731.0;1840.0;1840;['en'];;213;{'Historical fiction', 'London (England) -- History -- 17th century -- Fiction', 'Plague -- Fiction'};Daniel+Defoe;History+Plague;https://www.worldcat.org/search?q=Daniel+Defoe+History+Plague&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34305;Luxury--Gluttony: Two of the Seven Cardinal Sins;Sue, Eugène;;1804.0;1857.0;1889.0;1840;['en'];1.0;18;{'French fiction -- Translations into English'};Eugène+Sue;Luxury+Gluttony;https://www.worldcat.org/search?q=Eugène+Sue+Luxury+Gluttony&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG27384;The Regent's Daughter;Dumas, Alexandre;;1802.0;1870.0;1893.0;1846;['en'];;45;"{'France -- History -- Regency, 1715-1723 -- Fiction', ""Orléans, Philippe, duc d', 1674-1723 -- Fiction""}";Alexandre+Dumas;Regent+Daughter;https://www.worldcat.org/search?q=Alexandre+Dumas+Regent+Daughter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2461;"The Lady of Lyons; Or, Love and Pride";Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;65;{'English fiction -- 19th century'};Edward+Lytton;Lady+Lyons;https://www.worldcat.org/search?q=Edward+Lytton+Lady+Lyons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58913;Legendary Tales of the Highlands (Volume 1 of 3): A sequel to Highland Rambles;Lauder, Thomas Dick, Sir;;1784.0;1848.0;1841.0;1841;['en'];;16;{'Legends -- Scotland', 'Highlands (Scotland) -- Fiction'};Thomas+Lauder;Legendary+Tales;https://www.worldcat.org/search?q=Thomas+Lauder+Legendary+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG767;Agnes Grey;Brontë, Anne;;1820.0;1849.0;2010.0;1844;['en'];;645;{'Autobiographical fiction', 'Governesses -- Fiction', 'England -- Fiction', 'Single women -- Fiction', 'Feminist fiction'};Anne+Brontë;Agnes+Grey;https://www.worldcat.org/search?q=Anne+Brontë+Agnes+Grey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9203;A Rill from the Town Pump;Hawthorne, Nathaniel;;1804.0;1864.0;1840.0;1840;['en'];;5;{'Short stories', 'New England -- Fiction'};Nathaniel+Hawthorne;Rill+from;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Rill+from&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7750;Godolphin, Volume 1.;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;3;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7715;The Last of the Barons — Volume 01;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;12;{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'};Edward+Lytton;Last+Barons;https://www.worldcat.org/search?q=Edward+Lytton+Last+Barons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7677;Harold : the Last of the Saxon Kings — Volume 06;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;3;{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'};Edward+Lytton;Harold+Last;https://www.worldcat.org/search?q=Edward+Lytton+Harold+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46744;The Camp of Refuge: A Tale of the Conquest of the Isle of Ely;MacFarlane, Charles;;1799.0;1858.0;1844.0;1844;['en'];;29;{'Great Britain -- History -- Medieval period, 1066-1485 -- Fiction'};Charles+MacFarlane;Camp+Refuge;https://www.worldcat.org/search?q=Charles+MacFarlane+Camp+Refuge&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9752;Night and Morning, Volume 3;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;4;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28896;Stories and Tales of the Irish: A Linked Index to the Project Gutenberg Editions;Carleton, William;;1794.0;1869.0;2005.0;1842;['en'];;8;{'Indexes', 'Ireland -- Social life and customs -- Fiction'};William+Carleton;Stories+Tales;https://www.worldcat.org/search?q=William+Carleton+Stories+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36626;The Childhood of King Erik Menved: An Historical Romance;Ingemann, Bernhard Severin;;1789.0;1862.0;1846.0;1846;['en'];;24;{'Denmark -- History -- Erik Glipping, 1259-1286 -- Fiction', 'Denmark -- History -- Erik Menved, 1286-1319 -- Fiction'};Bernhard+Ingemann;Childhood+King;https://www.worldcat.org/search?q=Bernhard+Ingemann+Childhood+King&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50943;"Rose D'Albret; or, Troublous Times.";James, G. P. R. (George Payne Rainsford);;1799.0;1860.0;1800.0;1844;['en'];;2;{'France -- History -- Henry IV, 1589-1610 -- Fiction'};James;Rose+Albret;https://www.worldcat.org/search?q=James+Rose+Albret&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13077;Wild Western Scenes: A Narrative of Adventures in the Western Wilderness, Wherein the Exploits of Daniel Boone, the Great American Pioneer are Particularly Described;Jones, J. B. (John Beauchamp);;1810.0;1866.0;2015.0;1848;['en'];;36;{'Boone, Daniel, 1734-1820 -- Fiction', 'Western stories', 'Wilderness areas -- Fiction'};Jones;Wild+Western;https://www.worldcat.org/search?q=Jones+Wild+Western&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9210;"The Village Uncle (From ""Twice Told Tales"")";Hawthorne, Nathaniel;;1804.0;1864.0;1842.0;1842;['en'];;10;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Village+Uncle;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Village+Uncle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40741;Paul and His Dog, v.1 (Novels of Paul de Kock Volume XIII);Kock, Paul de;;1793.0;1871.0;2014.0;1842;['en'];;10;{'French fiction -- Translations into English'};Paul+Kock;Paul+Novels;https://www.worldcat.org/search?q=Paul+Kock+Paul+Novels&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3344;The Wandering Jew — Volume 06;Sue, Eugène;;1804.0;1857.0;1845.0;1845;['en'];1.0;2;{'Inheritance and succession -- Fiction', 'Wandering Jew -- Fiction', 'Historical fiction', 'Jesuits -- Fiction', 'France -- History -- Louis Philippe, 1830-1848 -- Fiction'};Eugène+Sue;Wandering;https://www.worldcat.org/search?q=Eugène+Sue+Wandering&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7714;"""My Novel"" — Complete";Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;19;{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'};Edward+Lytton;Novel+Complete;https://www.worldcat.org/search?q=Edward+Lytton+Novel+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33804;The Mysteries of Paris, illustrated with etchings, Vol. 5;Sue, Eugène;;1804.0;1857.0;1844.0;1844;['en'];1.0;26;{'Paris (France) -- Fiction'};Eugène+Sue;Mysteries+Paris;https://www.worldcat.org/search?q=Eugène+Sue+Mysteries+Paris&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9756;Leila or, the Siege of Granada, Book I.;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;4;{'Sieges -- Fiction', 'Granada (Spain) -- History -- Siege, 1491-1492 -- Fiction'};Edward+Lytton;Leila+Siege;https://www.worldcat.org/search?q=Edward+Lytton+Leila+Siege&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7761;Falkland, Complete;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;10;{'Fiction'};Edward+Lytton;Falkland+Complete;https://www.worldcat.org/search?q=Edward+Lytton+Falkland+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40054;Margaret Capel: A Novel, vol. 3 of 3;Wallace, Ellen;;;;1846.0;1846;['en'];;8;{'English fiction -- 19th century'};Ellen+Wallace;Margaret+Capel;https://www.worldcat.org/search?q=Ellen+Wallace+Margaret+Capel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9751;Night and Morning, Volume 2;Lytton, Edward Bulwer Lytton, Baron;;1803.0;1873.0;1800.0;1848;['en'];;4;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9224;"Buds and Bird Voices (From ""Mosses from an Old Manse"")";Hawthorne, Nathaniel;;1804.0;1864.0;1851.0;1851;['en'];;7;{'Short stories', 'New England -- Social life and customs -- Fiction'};Nathaniel+Hawthorne;Buds+Bird;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Buds+Bird&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46675;"Oliver Twist; or, The Parish Boy's Progress. Illustrated";Dickens, Charles;;1812.0;1870.0;1900.0;1851;['en'];;372;{'Boys -- Fiction', 'London (England) -- Fiction', 'Bildungsromans', 'Orphans -- Fiction', 'Kidnapping victims -- Fiction', 'Criminals -- Fiction'};Charles+Dickens;Oliver+Twist;https://www.worldcat.org/search?q=Charles+Dickens+Oliver+Twist&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2532;The Half-Brothers;Gaskell, Elizabeth Cleghorn;;1810.0;1865.0;1859.0;1859;['en'];;69;{'England -- Social life and customs -- 19th century -- Fiction'};Elizabeth+Gaskell;Half+Brothers;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Half+Brothers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10007;Carmilla;Le Fanu, Joseph Sheridan;;1814.0;1873.0;2008.0;1854;['en'];;7054;{'Vampires -- Fiction', 'Young women -- Fiction'};Joseph+Fanu;Carmilla;https://www.worldcat.org/search?q=Joseph+Fanu+Carmilla&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG24022;A Christmas Carol;Dickens, Charles;;1812.0;1870.0;2008.0;1851;['en'];;1754;{'Ghost stories', 'Sick children -- Fiction', 'London (England) -- Fiction', 'Scrooge, Ebenezer (Fictitious character) -- Fiction', 'Poor families -- Fiction', 'Misers -- Fiction', 'Christmas stories'};Charles+Dickens;Christmas+Carol;https://www.worldcat.org/search?q=Charles+Dickens+Christmas+Carol&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4957;"The Heart's Secret; Or, the Fortunes of a Soldier: a Story of Love and the Low Latitudes.";Ballou, Maturin M. (Maturin Murray);;1820.0;1895.0;1852.0;1852;['en'];;5;{'Cuba -- Fiction'};Maturin+Ballou;Heart+Secret;https://www.worldcat.org/search?q=Maturin+Ballou+Heart+Secret&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21387;In the Eastern Seas;Kingston, William Henry Giles;;1814.0;1880.0;2006.0;1857;['en'];;7;{'Seafaring life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Explorers -- Juvenile fiction', 'Birds -- Juvenile fiction'};William+Kingston;Eastern+Seas;https://www.worldcat.org/search?q=William+Kingston+Eastern+Seas&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37172;In a Glass Darkly, v. 1/3;Le Fanu, Joseph Sheridan;;1814.0;1873.0;2006.0;1854;['en'];;205;{'Ireland -- Fiction', 'Paranormal fiction'};Joseph+Fanu;Glass+Darkly;https://www.worldcat.org/search?q=Joseph+Fanu+Glass+Darkly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2153;Mary Barton;Gaskell, Elizabeth Cleghorn;;1810.0;1865.0;1853.0;1853;['en'];;820;{'Triangles (Interpersonal relations) -- Fiction', 'Working class women -- Fiction', 'Trials (Murder) -- Fiction', 'Political fiction', 'Fathers and daughters -- Fiction', 'Love stories', 'Poor families -- Fiction', 'Domestic fiction', 'Labor unions -- Fiction', 'Textile industry -- Fiction', 'Manchester (England) -- Fiction'};Elizabeth+Gaskell;Mary+Barton;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Mary+Barton&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16396;A Conspiracy of the Carbonari;Mühlbach, L. (Luise);;1814.0;1873.0;1896.0;1854;['en'];;9;{'Carbonari -- Fiction'};Mühlbach;Conspiracy+Carbonari;https://www.worldcat.org/search?q=Mühlbach+Conspiracy+Carbonari&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1235;Captain Fracasse;Gautier, Théophile;;1811.0;1872.0;1880.0;1852;['en'];;27;{'France -- History -- Louis XIII, 1610-1643 -- Fiction'};Théophile+Gautier;Captain+Fracasse;https://www.worldcat.org/search?q=Théophile+Gautier+Captain+Fracasse&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64669;"Philip Rollo; or, the Scottish Musketeers, Vol. 1 (of 2)";Grant, James;;1822.0;1887.0;1854.0;1854;['en'];;17;"{""Thirty Years' War, 1618-1648 -- Fiction""}";James+Grant;Philip+Rollo;https://www.worldcat.org/search?q=James+Grant+Philip+Rollo&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
